portfolio_id,monitor_run_id,source_research_run_id,as_of_date,ticker,asset_type,sleeve,currency,current_weight,target_weight,research_target_weight,implementation_gap,current_weight_pct,target_weight_pct,research_target_weight_pct,implementation_gap_pct,current_notional_usd,target_notional_usd,weight_drift,weight_drift_pct,soft_min_weight,soft_max_weight,hard_min_weight,hard_max_weight,soft_min_weight_pct,soft_max_weight_pct,hard_min_weight_pct,hard_max_weight_pct,band_status,latest_price,price_as_of_date,daily_return,daily_return_contribution,trade_readiness,pms_tracking_ready,governance_monitor_status,risk_budget_readiness,liquidity_capacity_status,capacity_data_quality,broker_grade_ready,risk_any_breach,portfolio_alert_count,portfolio_critical_alert_count,portfolio_compliance_status
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,BTU,Equity,target_equity,USD,0.004887314230491038,0.0050000077140104,0.0062500096425129,-0.0012500019285024994,0.4887314230491038,0.50000077140104,0.6250009642512899,-0.12500019285024994,4887.314230491038,5000.0077140104,-0.00011269348351936222,-0.011269348351936222,7.714010400068638e-09,0.010000007714010401,0.0,0.0150000077140104,7.714010400068638e-07,1.0000007714010402,0.0,1.50000077140104,ok,23.29,2026-06-24,-0.03919141914191415,-0.00019595739803258562,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,METC,Equity,target_equity,USD,0.004866656860498628,0.005000001468789,0.0062500018359863,-0.0012500003671972997,0.48666568604986277,0.5000001468789,0.62500018359863,-0.12500003671972998,4866.656860498628,5000.001468789001,-0.00013334460829037258,-0.013334460829037258,1.4687890001474635e-09,0.010000001468789,0.0,0.015000001468789,1.4687890001474635e-07,1.0000001468789,0.0,1.5000001468789,ok,12.83,2026-06-24,-0.04325130499627139,-0.00021625658850839798,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,GGB,Equity,target_equity,USD,0.06984703129139885,0.0699999908830076,0.0874999886037595,-0.017499997720751906,6.984703129139885,6.9999990883007595,8.74999886037595,-1.7499997720751905,69847.03129139886,69999.9908830076,-0.00015295959160874228,-0.015295959160874228,0.06499999088300759,0.0749999908830076,0.059999990883007594,0.07999999088300759,6.4999990883007595,7.49999908830076,5.9999990883007595,7.9999990883007595,ok,4.09,2026-06-24,-0.01918465227817745,-0.0013429254845660924,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,SCCO,Equity,target_equity,USD,0.030812427420696013,0.0314736733155108,0.0393420916443885,-0.007868418328877698,3.0812427420696014,3.14736733155108,3.9342091644388497,-0.7868418328877698,30812.42742069601,31473.673315510798,-0.000661245894814786,-0.0661245894814786,0.026473673315510798,0.036473673315510796,0.021473673315510797,0.0414736733155108,2.64736733155108,3.6473673315510795,2.1473673315510795,4.14736733155108,ok,171.84,2026-06-24,-0.037688301506412,-0.0011861892894292848,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,LAC,Equity,target_equity,USD,0.004909219245274153,0.0050000007722528,0.006250000965316,-0.0012500001930632002,0.4909219245274153,0.50000007722528,0.6250000965316,-0.12500001930632001,4909.219245274153,5000.0007722528,-9.07815269786472e-05,-0.00907815269786472,7.722527999021178e-10,0.0100000007722528,0.0,0.0150000007722528,7.722527999021178e-08,1.00000007722528,0.0,1.50000007722528,ok,4.15,2026-06-24,-0.0348837209302324,-0.00017441863159021315,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,TX,Equity,target_equity,USD,0.10083608151669238,0.0999999973436052,0.1249999966795065,-0.024999999335901302,10.083608151669237,9.99999973436052,12.49999966795065,-2.4999999335901304,100836.08151669237,99999.9973436052,0.0008360841730871843,0.08360841730871843,0.09499999734360519,0.1049999973436052,0.0899999973436052,0.10999999734360519,9.499999734360518,10.49999973436052,8.99999973436052,10.999999734360518,ok,44.96,2026-06-24,-0.008818342151675429,-0.0008818341917425447,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,RS,Equity,target_equity,USD,0.15192222570307445,0.1499999969930616,0.187499996241327,-0.03749999924826539,15.192222570307445,14.99999969930616,18.7499996241327,-3.7499999248265388,151922.22570307445,149999.9969930616,0.0019222287100128521,0.1922228710012852,0.1449999969930616,0.1549999969930616,0.1399999969930616,0.1599999969930616,14.49999969930616,15.49999969930616,13.999999699306159,15.99999969930616,ok,396.86,2026-06-24,-0.004440207711411515,-0.0006660311433602962,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,USAR,Equity,target_equity,USD,0.004827284434534842,0.0050000193429769,0.0062500241787212,-0.0012500048357443,0.48272844345348426,0.50000193429769,0.62500241787212,-0.12500048357443,4827.284434534842,5000.0193429769,-0.0001727349084420576,-0.01727349084420576,1.9342976899892894e-08,0.0100000193429769,0.0,0.0150000193429769,1.9342976899892894e-06,1.00000193429769,0.0,1.50000193429769,ok,22.89,2026-06-24,-0.05099502487562191,-0.00025497611077369774,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,CMC,Equity,target_equity,USD,0.005096711275823961,0.0050000400862615,0.0062500501078269,-0.0012500100215653998,0.5096711275823961,0.50000400862615,0.62500501078269,-0.12500100215653998,5096.711275823961,5000.040086261501,9.667118956246078e-05,0.009667118956246078,4.0086261500309195e-08,0.0100000400862615,0.0,0.0150000400862615,4.0086261500309195e-06,1.00000400862615,0.0,1.5000040086261501,ok,71.28,2026-06-24,0.001967950520101125,9.839831488284794e-06,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,MTRN,Equity,target_equity,USD,0.03718078827158953,0.038247033246298,0.0478087915578725,-0.009561758311574499,3.7180788271589527,3.8247033246298003,4.78087915578725,-0.9561758311574499,37180.788271589525,38247.033246298,-0.0010662449747084746,-0.10662449747084746,0.033247033246298005,0.043247033246298,0.028247033246298,0.048247033246298004,3.3247033246298003,4.3247033246298,2.8247033246298,4.824703324629801,ok,265.34,2026-06-24,-0.04443964275424961,-0.001699684493875391,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,KALU,Equity,target_equity,USD,0.004966257719957831,0.0050000121707898,0.0062500152134873,-0.0012500030426975004,0.4966257719957831,0.5000012170789799,0.62500152134873,-0.12500030426975003,4966.257719957831,5000.0121707898,-3.3754450831968534e-05,-0.0033754450831968534,1.217078979959263e-08,0.0100000121707898,0.0,0.015000012170789799,1.217078979959263e-06,1.00000121707898,0.0,1.5000012170789798,ok,174.87,2026-06-24,-0.02367260342806099,-0.00011836330525458529,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,RYZ,Equity,target_equity,USD,0.005129162406576869,0.0050000055290523,0.0062500069113153,-0.0012500013822629996,0.5129162406576869,0.50000055290523,0.62500069113153,-0.12500013822629996,5129.162406576869,5000.0055290523005,0.0001291568775245687,0.01291568775245687,5.529052300203008e-09,0.010000005529052301,0.0,0.0150000055290523,5.529052300203008e-07,1.00000055290523,0.0,1.50000055290523,ok,27.76,2026-06-24,0.008354522339266257,4.1772657888922247e-05,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,WS,Equity,target_equity,USD,0.00506875329301022,0.0050000038954117,0.0062500048692646,-0.0012500009738529005,0.506875329301022,0.50000038954117,0.62500048692646,-0.12500009738529005,5068.75329301022,5000.0038954117,6.874939759851997e-05,0.006874939759851997,3.895411699803009e-09,0.0100000038954117,0.0,0.015000003895411701,3.8954116998030086e-07,1.00000038954117,0.0,1.50000038954117,ok,39.62,2026-06-24,-0.0035211267605633756,-1.760564751905526e-05,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,NUE,Equity,target_equity,USD,0.0051065066449097075,0.0050009346384784,0.0062511682980981,-0.0012502336596197,0.5106506644909707,0.5000934638478399,0.62511682980981,-0.12502336596197,5106.506644909708,5000.934638478399,0.0001055720064313077,0.01055720064313077,9.346384783996686e-07,0.0100009346384784,0.0,0.015000934638478399,9.346384783996686e-05,1.00009346384784,0.0,1.5000934638478398,ok,240.52,2026-06-24,0.003714059174560802,1.857376717541961e-05,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,ALB,Equity,target_equity,USD,0.005014082841558254,0.0050000020782154,0.0062500025977693,-0.0012500005195539001,0.5014082841558254,0.50000020782154,0.6250002597769301,-0.12500005195539002,5014.082841558254,5000.002078215401,1.4080763342853853e-05,0.0014080763342853853,2.0782154001169895e-09,0.0100000020782154,0.0,0.015000002078215401,2.0782154001169895e-07,1.00000020782154,0.0,1.5000002078215402,ok,147.84,2026-06-24,-0.014268569142552257,-7.134287536592141e-05,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,IE,Equity,target_equity,USD,0.004743173261517757,0.005000001698474,0.0062500021230925,-0.0012500004246185003,0.4743173261517757,0.5000001698473999,0.62500021230925,-0.12500004246185004,4743.173261517757,5000.001698474,-0.00025682843695624263,-0.025682843695624263,1.6984739994660436e-09,0.010000001698473999,0.0,0.015000001698474,1.6984739994660436e-07,1.0000001698474,0.0,1.5000001698474,ok,9.39,2026-06-24,-0.06752730883813307,-0.00033763665888404367,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,CNR,Equity,target_equity,USD,0.03670324487116082,0.0367117488362571,0.0458896860453214,-0.009177937209064298,3.670324487116082,3.67117488362571,4.588968604532139,-0.9177937209064297,36703.24487116082,36711.7488362571,-8.503965096280652e-06,-0.0008503965096280652,0.0317117488362571,0.0417117488362571,0.0267117488362571,0.0467117488362571,3.17117488362571,4.17117488362571,2.67117488362571,4.67117488362571,ok,80.83,2026-06-24,-0.01726443768996966,-0.0006338077002733768,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,SXC,Equity,target_equity,USD,0.036826548175798425,0.0371762985546798,0.0464703731933498,-0.009294074638669998,3.6826548175798424,3.7176298554679796,4.64703731933498,-0.9294074638669998,36826.54817579842,37176.2985546798,-0.00034975037888137356,-0.034975037888137356,0.0321762985546798,0.042176298554679796,0.027176298554679797,0.0471762985546798,3.21762985546798,4.21762985546798,2.7176298554679796,4.71762985546798,ok,8.15,2026-06-24,-0.026284348864993867,-0.0009771548007203711,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
